Column1,Column2,Column3,Column4,Column5
Özge Samanci:Gabriel Caniglia,"This interactive installation allows participants to control a digitally simulated ocean using only their brainwaves. Calm seas and storms alike are powered by the viewer's thoughts; the sheer act of concentration can conjure a squall or sunshine. Participants intentionally control their thinking while surrounded by the magnified consequence of their thoughts. Created in 2017, You Are the Ocean is about the theme of origins and one of the key concepts of Haudenosaunee and Anishnaabe cosmologies: ""land is alive.""",You are the ocean,NA:NA,2018
Alex Beim,"Haven is a place of security and tranquility. Reminiscent of a mother's womb, it recalls our origins, where it all begins. The installation allows guests to leave their phones and all other technology at the door so they can be fully present without any of the prevailing modern distractions. They go in, spend some time, find themselves and maybe come out and start their day again. Fresh. A new beginning.",Haven,NA,2018
Shingo Kagami:Koichi Hashimoto,"We demonstrate a 24-bit full-color projector that achieves over 2400-fps motion adaptability to a fast moving planar surface using single-chip DLP technology, which will be useful for projection mapping applications in highly dynamic scenes. The projector can be interfaced with a host PC via standard HDMI and USB without need of high computational burden.",A full-color single-chip-DLP projector with an embedded 2400-fps homography warping engine,NA:NA,2018
Azumi Maekawa:Ryuma Niiyama:Shunji Yamanaka,"We present a biped robot which can move agiler than conventional robots. Our robot can generate bipedal walking motion automatically using the proposed method. By using a quadrotor for balance and movement it is possible to make an agiler movement, and generate a gait interactively and in real time according to the motion of the quadrotor using the optimized control policy of the legs. Our system takes the velocity of the quadrotor as an input and legs motions are produced so that the velocity of the foot in contact with the ground to zero, and bipedal walking motion is generated. The control policy is optimized using reinforcement learning with a physics engine.",Aerial-biped: a new physical expression by the biped robot using a quadrotor,NA:NA:NA,2018
Nitish Padmanaban:Robert Konrad:Gordon Wetzstein,"Presbyopia, the loss of accommodation due to the stiffening of the crystalline lens, affects nearly 20% of the population worldwide. Traditional forms of presbyopia correction use fixed focal elements that inherently trade off field of view or stereo vision for a greater range of distances at which the wearer can see clearly. However, none of these offer the same natural refocusing enjoyed in youth. In this work, we built a new presbyopia correction, dubbed Autofocals, which externally mimics the natural accommodation response by combining data from eye trackers and a depth sensor, and then automatically drives focus-tunable lenses. In our testing, wearers generally reported that the Autofocals compare favorably with their own current corrective eyewear.",Autofocals: gaze-contingent eyeglasses for presbyopes,NA:NA:NA,2018
Yong-Ho Lee:Mincheol Kim:Hwang-Youn Kim:Dongmyoung Lee:Bum-Jae You,"In the research, we propose a cost-effective 3-finger exoskeleton hand motion-capturing device and a physics engine-based hand interaction module for immersive experience in manipulation of virtual objects. The developed device provides 12 DOFs data of finger motion by a unique bevel-gear structure as well as the use of six 3D magnetic sensors. It shows a small error in relative distance between two fingertips less than 2 mm and allows the user to reproduce precise hand motion while processing the complex joint data in real-time. We synchronize hand motion with a physics engine-based interaction framework that includes a grasp interpreter and multi-modal feedback operation in virtual reality to minimize penetration of a hand into an object. The system enables feasibility of object manipulation as far as the needs go in various tasks in virtual environment.",CHICAP: low-cost hand motion capture device using 3D magnetic sensors for manipulation of virtual objects,NA:NA:NA:NA:NA,2018
Qian Zhou:Georg Hagemann:Sidney Fels:Dylan Fafard:Andrew Wagemakers:Chris Chamberlain:Ian Stavness,"Fish Tank Virtual Reality (FTVR) creates a compelling 3D illusion for a single person by rendering to their perspective with head-tracking. However, typically, other participants cannot share in the experience since they see a weirdly distorted image when they look at the FTVR display making it difficult to work and play together. To overcome this problem, we have created CoGlobe: a large spherical FTVR display for multiple users. Using CoGlobe, Siggraph attendees will experience the latest advance of FTVR that supports multiple people co-located in a shared space working and playing together through two different multiplayer games and tasks. We have created a competitive two-person 3D Pong game (Figure 1b) for attendees to experience a highly interactive two-person game looking at the CoGlobe. Onlookers can also watch using a variation of mixed reality with a tracked mobile smartphone. Using a smartphone as a second screen registered to the same virtual world enables multiple people to interact together as well. We have also created a cooperative multi-person 3D drone game (Figure 1c) to illustrate cooperation in FTVR. Attendees will also see how effective co-located 3D FTVR is when cooperating on a complex 3D mental rotation (Figure 1d) and a path-tracing task (Figure 1a). CoGlobe overcomes the limited situation awareness of headset VR, while retaining the benefits of cooperative 3D interaction and thus is an exciting direction for the next wave of 3D displays for work and fun for Siggraph attendees to experience.",Coglobe: a co-located multi-person FTVR experience,NA:NA:NA:NA:NA:NA:NA,2018
Yu Matsuura:Naoya Koizumi,"FairLift is an interaction system involving mid-air images, which are visible to the naked eye under and on a water surface. In this system, the water surface reflects the light from micro-mirror array plates, and a mid-air image appears. The system enables a user to interact with the mid-air image by controlling the image position of a light-source display from the water level measured with an ultrasonic sensor. The contributions of this system are enriching interaction with mid-air images and addressing the limitations of conventional water-display systems.",Fairlift: interaction with mid-air images on water surface,NA:NA,2018
MHD Yamen Saraiji:Tomoya Sasaki:Reo Matsumura:Kouta Minamizawa:Masahiko Inami,"Effective communication is a key factor in social and professional contexts which involve sharing the skills and actions of more than one person. This research proposes a novel system to enable full body sharing over a remotely operated wearable system, allowing one person to dive into someone's else body. ""Fusion"" enables body surrogacy by sharing the same point of view of two-person: a surrogate and an operator, and it extends the limbs mobility and actions of the operator using two robotic arms mounted on the surrogate body. These arms can be used independently of the surrogate arms for collaborative scenarios or can be linked to surrogate's arms to be used in remote assisting and supporting scenarios. Using Fusion, we realize three levels of bodily driven communication: Direct, Enforced, and Induced. We demonstrate through this system the possibilities of truly embodying and transferring our body actions from one person to another, realizing true body communication.",Fusion: full body surrogacy for collaborative communication,NA:NA:NA:NA:NA,2018
Shunki Yamashita:Ryota Ishida:Arihide Takahashi:Hsueh-Han Wu:Hironori Mitake:Shoichi Hasegawa,"Many people sometimes imagine if they can wield superhuman abilities like that appear in games and animation. Among these abilities, we focused particularly on representing the experience of arm stretching beyond the limits of the human body. We proposed a method for inducing a sense of arm stretching by designing the device attached to forearm and giving the user a visual cue by changing the body structure of the user's avatar in the virtual environment. Our device shifts the mass from the elbow to the wrist while stretching the skin of the forearm according to the animation in the virtual environment. The sensation of the elongation of the arm skin as well as the change in the weight of arm is thought to be the feeling when the arms are stretched out. As a result, we introduce these two mechanisms into our device, which allows the user to feel the sense of arm stretching.",Gum-gum shooting: inducing a sense of arm elongation via forearm skin-stretch and the change in the center of gravity,NA:NA:NA:NA:NA:NA,2018
Alon Grinshpoon:Shirin Sadri:Gabrielle J. Loeb:Carmine Elvezio:Samantha Siu:Steven K. Feiner,"During a vascular intervention (a type of minimally invasive surgical procedure), physicians maneuver catheters and wires through a patient's blood vessels to reach a desired location in the body. Since the relevant anatomy is typically not directly visible in these procedures, virtual reality and augmented reality systems have been developed to assist in 3D navigation. Because both of a physician's hands may already be occupied, we developed an augmented reality system supporting hands-free interaction techniques that use voice and head tracking to enable the physician to interact with 3D virtual content on a head-worn display while leaving both hands available intraoperatively. We demonstrate how a virtual 3D anatomical model can be rotated and scaled using small head rotations through first-order (rate) control, and can be rigidly coupled to the head for combined translation and rotation through zero-order control. This enables easy manipulation of a model while it stays close to the center of the physician's field of view.",Hands-free augmented reality for vascular interventions,NA:NA:NA:NA:NA:NA,2018
Hwan Kim:HyeonBeom Yi:Richard Chulwoo Park:Woohun Lee,"We developed a tactile actuator named HapCube that provides tangential and normal pseudo-force feedback on user's fingertip. The tangential feedback is generated by synthesizing two orthogonal asymmetric vibrations, and it simulates frictional force in any desired tangential directions. The normal feedback simulates tactile sensations when pressing various types of button. In addition, by combining the two feedbacks, it can produce frictional force and surface texture simultaneously.",Hapcube: a tactile actuator providing tangential and normal pseudo-force feedback on a fingertip,NA:NA:NA:NA,2018
Shunichi Kasahara,"Visual augmentation to the real environment has potential not only to display information but also to provide a new perception of the physical world. However, the currently available mixed reality technologies could not provide enough angle of view. Thus, we introduce ""Headlight"", a wearable projector system that provides wide egocentric visual augmentation. Our system consists of a small laser projector with a fish-eye wider conversion lens, a headphone and a pose tracker. HeadLight provides projection angle with approx. 105 deg. horizontal and 55 deg. vertical from the point of view of the user. In this system, the three-dimensional virtual space that is consistent with the physical environment is rendered with a virtual camera based on tracking information of the device. By processing inverse correction of the lens distortion and projecting the rendered image from the projector, HeadLight performs consistent visual augmentation in the real world. With Headlight, we envision that physical phenomena that human could not perceive will be perceived through visual augmentation.",Headlight: egocentric visual augmentation by wearable wide projector,NA,2018
Takashi Yamamoto:Tamaki Nishino:Hideki Kajima:Mitsunori Ohta:Koichi Ikeda,"There has been an increasing interest in mobile manipulators that is capable of performing physical work in living spaces worldwide, corresponding to population aging with declining birth rates with the expectation of improving quality of life (QOL). Research and development is a must in intelligent sensing and software which enable advanced recognition, judgment, and motion to realize household work by robots. In order to accelerate this research, we have developed a compact and safe research platform, Human Support Robot (HSR), which can be operated in an actual home environment. We assume that overall R&D will accelerate by using a common robot platform among many researchers since that enables them to share their research results. In this paper, we introduce HSR design and its utilization.",Human support robot (HSR),NA:NA:NA:NA:NA,2018
Tomoya Sasaki:Richard Sahala Hartanto:Kao-Hua Liu:Keitarou Tsuchiya:Atsushi Hiyama:Masahiko Inami,"We present LevioPole, a rod-like device that provides mid-air haptic feedback for full-body interaction in virtual reality, augmented reality, or other daily activities. The device is constructed from two rotor units, which are designed using propellers, motors, speed controllers, batteries, and sensors, allowing portability and ease of use. Having each group of rotor units on both ends of the pole, these rotors generate both rotational and linear forces that can be driven according to the target application. In this paper, we introduce example applications in both VR and physical environment; embodied gaming with haptic feedback and walking navigation in a specific direction.",Leviopole: mid-air haptic interactions using multirotor,NA:NA:NA:NA:NA:NA,2018
Yoichi Ochiai:Kazuki Otao:Yuta Itoh:Shouki Imai:Kazuki Takazawa:Hiroyuki Osone:Atsushi Mori:Ippei Suzuki,"Retinal projection is required for xR applications that can deliver immersive visual experience throughout the day. If general-purpose retinal projection methods can be realized at a low cost, not only could the image be displayed on the retina using less energy, but there is also a possibility of cutting off the weight of projection unit itself from the AR goggles. Several retinal projection methods have been previously proposed. Maxwellian optics based retinal projection was proposed in 1990s [Kollin 1993]. Laser scanning [Liao and Tsai 2009], laser projection using spatial light modulator (SLM) or holographic optical elements were also explored [Jang et al. 2017]. In the commercial field, QD Laser1 with a viewing angle of 26 degrees is available. However, as the lenses and iris of an eyeball are in front of the retina, which is a limitation of a human eyeball, the proposal of retinal projection is generally fraught with narrow viewing angles and small eyebox problems. Due to these problems, retinal projection displays are still a rare commodity because of their difficulty in optical schematics design.",Make your own retinal projector: retinal near-eye displays via metamaterials,NA:NA:NA:NA:NA:NA:NA:NA,2018
Matthew O'Toole:David B. Lindell:Gordon Wetzstein,"Non-line-of-sight (NLOS) imaging aims at recovering the shape of objects hidden outside the direct line of sight of a camera. In this work, we report on a new approach for acquiring time-resolved measurements that are suitable for NLOS imaging. The system uses a confocalized single-photon detector and pulsed laser. As opposed to previously-proposed NLOS imaging systems, our setup is very similar to LIDAR systems used for autonomous vehicles and it facilitates a closed-form solution of the associated inverse problem, which we derive in this work. This algorithm, dubbed the Light Cone Transform, is three orders of magnitude faster and more memory efficient than existing methods. We demonstrate experimental results for indoor and outdoor scenes captured and reconstructed with the proposed confocal NLOS imaging system.",Real-time non-line-of-sight imaging,NA:NA:NA,2018
Takayuki Todo,"SEER (Simulative Emotional Expression Robot) is an animatronic humanoid robot that generates gaze and emotional facial expressions to improve animativity, lifelikeness, and impresssiveness by the integrated design of modeling, mechanism, materials, and computing. The robot can simulated a user?s movement, gaze, and facial expressions detected by a camera sensor. This system can be applied to puppetry, telepresence avatar, and interactive automation.",SEER: simulative emotional expression robot,NA,2018
Hiroaki Yano:Tomohiro Yendo,"We present an optical system design for a 3D display that is spherical, full-parallax, and occlusion-capable with a wide viewing zone and no head tracking. The proposed system provides a new approach for the 3D display and thereby addresses limitations of the conventional light-field display structure. Specifically, a spherical full-parallax light-field display is difficult to achieve because it is challenging to curve the conventional structure of the light-field displays. The key elements of the system are a specially designed ball mirror and a high-speed projector. The ball mirror uniaxially rotates and reflects rays from the projector to various angles. The intensities of these rays are controlled by the projector. Rays from a virtual object inside the ball mirror are reconstructed, and the system acts as a light-field display based on the time-division multiplexing method. We implemented this ball mirror by 3D printing and metal plating. The prototype successfully displays a 3D image and the system feasibility is confirmed. Our system is thus suitable for displaying 3D images to many viewers simultaneously and it can be effectively employed as in art or advertisement installation.",Spherical full-parallax light-field display using ball of fly-eye mirror,NA:NA,2018
Kishore Rathinavel:Praneeth Chakravarthula:Kaan Akşit:Josef Spjut:Ben Boudaoud:Turner Whitted:David Luebke:Henry Fuchs,"The design challenges of see-through near-eye displays can be mitigated by specializing an augmented reality device for a particular application. We present a novel optical design for augmented reality near-eye displays exploiting 3D stereolithography printing techniques to achieve similar characteristics to progressive prescription binoculars. We propose to manufacture inter-changeable optical components using 3D printing, leading to arbitrary shaped static projection screen surfaces that are adaptive to the targeted applications. We identify a computational optical design methodology to generate various optical components accordingly, leading to small compute and power demands. To this end, we introduce our augmented reality prototype with a moderate form-factor, large field of view. We have also presented that our prototype is promising high resolutions for a foveation technique using a moving lens in front of a projection system. We believe our display technique provides a gate-way to application-adaptive, easily replicable, customizable, and cost-effective near-eye display designs.",Steerable application-adaptive near eye displays,NA:NA:NA:NA:NA:NA:NA:NA,2018
Kazuma Aoyama:Kenta Sakurai:Akinobu Morishima:Taro Maeda:Hideyuki Ando,"Galvanic tongue stimulation (GTS) is a technology used to change and induce taste sensation with electrical stimulation. It is known from previous studies that cathodal current stimulation induces two types of effects. The first is the taste suppression that renders the taste induced by electrolytic materials weaker during the stimulation. The second is taste enhancement that makes taste stronger shortly after ending the stimulation. These effects stand a better possibility to affect the ability to emulate taste, which can ultimately control the strength of taste sensation with freedom. Taste emulation has been considered in various applications, such as in virtual reality, in diet efforts, and in other applications. However, conventional GTS is associated with some problems. For example, the duration of taste enhancement is too short for use in diet efforts, and it necessitates the attachment of electrodes in the mouth. Moreover, conventional GTS cannot induce taste at the throat but at the mouth instead. Thus, this study and our associated demonstration introduces some approaches to address and solve these problems. Our approaches realize that taste changes voluntarily and the effects persist for lengthy periods of time.","Taste controller: galvanic chin stimulation enhances, inhibits, and creates tastes",NA:NA:NA:NA:NA,2018
Jotaro Shigeyama:Takeru Hashimoto:Shigeo Yoshida:Taiju Aoki:Takuji Narumi:Tomohiro Tanikawa:Michitaka Hirose,We introduce a dynamic weight moving VR controller for 2d haptic shape rendering using a haptic shape illusion. This allows users to perceive the feeling of various shapes in virtual space with a single controller. We designed a device that drives weight on a 2d planar area to alter mass properties of the hand-held controller. Our user study showed that the system succeeded in providing shape perception over a wide range.,Transcalibur: weight moving VR controller for dynamic rendering of 2D shape using haptic shape illusion,NA:NA:NA:NA:NA:NA:NA,2018
Kazuki Otao:Yuta Itoh:Kazuki Takazawa:Hiroyuki Osone:Yoichi Ochiai,"We present a transmissive mirror device (TMD) based near-eye see-through displays with a wide viewing angle and high resolution for virtual reality and augmented reality. In past years, many optical elements, such as transmissive liquid-crystal display (LCD), half-mirror, waveguide and holographic optical element (HOE) have been adopted for near-eye see-through displays. However, it is difficult to obtain wide field of view with see-through capability for beginner developer. To accomplish this, we develop a simple see-through display that easily setup from a combination of off-the-shelf HMD and TMD. In the proposed method, we render ""virtual lens,"" which has the same function as the HMD lens in the air. By using TMD, it is possible to shorten the optical length between the virtual lens and the eyeball. Therefore, the aerial lens provides a wide viewing angle with see-through capability. We demonstrate a prototype with a diagonal viewing angle of 100 degrees.",Transmissive mirror device based near-eye displays with wide field of view,NA:NA:NA:NA:NA,2018
Pierre-Yves Laffont:Ali Hasnain:Pierre-Yves Guillemet:Samuel Wirajaya:Joe Khoo:Deng Teng:Jean-Charles Bazin,"The vergence-accommodation conflict is a fundamental cause of discomfort in today's Virtual and Augmented Reality (VR/AR). We present a novel software platform and hardware for varifocal head-mounted displays (HMDs) to generate consistent accommodation cues and account for the user's prescription. We investigate multiple varifocal optical systems and propose the world's first varifocal mobile HMD based on Alvarez lenses. We also introduce a varifocal rendering pipeline, which corrects for distortion introduced by the optical focus adjustment, approximates retinal blur, incorporates eye tracking and leverages on rendered content to correct noisy eye tracking results. We demonstrate the platform running in compact VR headsets and present initial results in video pass-through AR.",Verifocal: a platform for vision correction and accommodation in head-mounted displays,NA:NA:NA:NA:NA:NA:NA,2018
Simon Spielmann:Volker Helzle:Andreas Schuster:Jonas Trottnow:Kai Götz:Patricia Rohr,"The work on intuitive Virtual Production tools at Filmakademie Baden-Württemberg has focused on an open platform tied to existing film creation pipelines. The Virtual Production Editing Tools (VPET) started in a former project on Virtual Production funded by the European Union and are published and constantly updated on the open source software development platform Github. We introduce an intuitive workflow where Augmented Reality, inside-out tracking and real-time color keying can be applied on the fly to extend a real movie set with editable, virtual extensions in a collaborative setup.",VPET: virtual production editing tools,NA:NA:NA:NA:NA:NA,2018
Theresa-Marie Rhyne:Nicholas (Nick) Bazarian:Jose Echevarria:Michael J. Murdoch:Danielle Feinberg,"Designing and capturing a color scheme for a digital media composition is an important step in the creation pipeline. Whether it is an immersive experience, animation or visualization, color selection is key to conveying the message or story. In this panel, we assemble a group of color experts, aka ""Color Mavens,"" to convey and define color appearance and colorization methods. Each panelist represents a particular color advice approach whether it includes a recommended set of guidelines for color appearance, suggested color schemes, a tool for color capture, an application for color palette creation or tips from colorization experiences. Each panelist will highlight their methods with a team discussion about optimal colorization approaches to follow. The panel will also identify gaps in our understanding about the use of color in digital media composition as well as identifying future application and research directions.",Color mavens advise on digital media creation and tools: SIGGRAPH 2018 panel,NA:NA:NA:NA:NA,2018
Dmytro Korolov:Doug Roble:Jean-Charles Bazin:Renaldas Zioma:Rob Pieke:Jeff Kember:David Luebke,"This panel discusses trends and prospects for using AI tools in the VFX pipeline. Panel experts will talk about the current AI tools that work in the industry, give answers to questions and their vision of their technology development.",Future of artificial intelligence and deep learning tools for VFX,NA:NA:NA:NA:NA:NA:NA,2018
Ryan Ulyate:David Bianciardi:Judith Crow:Greg Hermanovic,"Twenty years ago in Orlando The Interactive Dance Club (IDC) brought together the SIGGRAPH community in a grand social experiment. For four nights conference attendees gathered to participate in creating a dynamic confluence of music, computer graphics and lighting - all driven by those who danced. Computers were big and expensive back then! There were no iPhones, no bluetooth, no wearables lighter than a small car. So why were we crazy enough to think we could pull this off? To what lengths did we go to make this happen?",Interactive dance club '98: a legend in the making!,NA:NA:NA:NA,2018
Matt Pharr:Brent Burley:Per Christensen:Marcos Fajardo:Luca Fascione:Christopher Kulla,"Over the past decade, production rendering has moved from primarily using Reyes-based algorithms to being based on path tracing and physically based approaches. The developers of five of the most significant production renderers have each recently written comprehensive systems papers on their renderers, describing the challenges of modern production rendering and the systems they have respectively built to solve them. In May 2018, these papers were published in a special issue of ACM Transactions on Graphics. In this panel, the developers of these renderers will go into depth on how the challenges of production rendering have influenced the systems they've built and how they have developed new techniques to make path tracing viable in practice. These systems are remarkably varied in some of their core design decisions; the panelists will also compare and contrast their own design decisions with respect to topics like precomputation versus runtime computation, RGB versus spectral rendering, and out-of-core rendering versus requiring scene geometry to fit into memory.",Design and implementation of modern production renderers,NA:NA:NA:NA:NA:NA,2018
"Henry Fuchs:Ivan E. Sutherland:Robert F. Sproull:Charles L. Seitz:Frederick P. Brooks:H. Quintin Foster, Jr.",NA,[email protected]: celebrating ivan sutherland's 1968 head-mounted 3D display system,NA:NA:NA:NA:NA:NA,2018
Pol Jeremias-Vila:Kim Libreri:Guido Quaroni:Natalya Tatarchuk:Damien Fagnou,"The movie frames we see when watching films today are typically generated using an offline renderer, which could take multiple hours per frame to produce. This time-consuming process makes previewing content difficult, so creators have worked around this issue by utilizing real-time graphics to iterate their content more efficiently. While real-time graphics could be used for previewing, the level of quality had not yet reached the standards needed for a final movie frame. However, over the years, the previews generated by real-time graphics have gotten more refined and have even enabled pre-visualizations using virtual reality. This provides even more context to creative minds. In addition to the ever growing use of real-time graphics, the quality of technology has improved, potentially allowing for the generation of final frames, that can start to look like a movie. This panel will bring together engineers, artists and executives representing various areas of expertise to provide information about how real-time graphics are being used in multiple studios today. They will also describe some of their challenges and how they foresee the future of real-time graphics in film.",The present and future of real-time graphics in film,NA:NA:NA:NA:NA,2018
Mark Wiebe:Jason Fotter:Dan Wexler:Panos Zompolas:Phil Peterson,"The Visual Effects industry is presently grappling with how to best take advantage of cloud computing, a technology which has transformed the practice of software in many industries. The ability to treat the provisioning and configuration of render farm hardware with the flexibility of software is highly attractive, but the learning curve can be challenging to juggle with busy production schedules. Fully managed web services have also taken hold in some parts of the production pipeline, with more likely to come. Software vendors creating web services need to enable studios with the right combination of security, backwards compatibility, ease of use, and programmability, so they may adopt these technologies without interrupting their Visual Effects production. In this panel, we will discuss current usage of cloud computing in Visual Effects, how it is trending, and how it interacts with other factors like the growth of VFX-oriented open source software. Studios range in their use of render farms from full on-premises setups through hybrid setups blending their premises with the cloud to all-in cloud rendering. We will explore how fast internet connections and efficient streaming desktop technology are enabling full end-to-end production to move to the cloud with Zero Client workstations. Our panel consists of a diverse group of technologists, representing both Visual Effects studios and the creators of software for the industry.",Visual effects in the age of the cloud,NA:NA:NA:NA:NA,2018
Yufeng Zhu:Robert Bridson:Danny M. Kaufman,"Optimizing distortion energies over a mesh, in two or three dimensions, is a common and critical problem in physical simulation and geometry processing. We present three new improvements to the state of the art: a barrier-aware line-search filter that cures blocked descent steps due to element barrier terms and so enables rapid progress; an energy proxy model that adaptively blends the Sobolev (inverse-Laplacian-processed) gradient and L-BFGS descent to gain the advantages of both, while avoiding L-BFGS's current limitations in distortion optimization tasks; and a characteristic gradient norm providing a robust and largely mesh- and energy-independent convergence criterion that avoids wrongful termination when algorithms temporarily slow their progress. Together these improvements form the basis for Blended Cured Quasi-Newton (BCQN), a new distortion optimization algorithm. Over a wide range of problems over all scales we show that BCQN is generally the fastest and most robust method available, making some previously intractable problems practical while offering up to an order of magnitude improvement in others.",Blended cured quasi-newton for distortion optimization,NA:NA:NA,2018
Ligang Liu:Chunyang Ye:Ruiqi Ni:Xiao-Ming Fu,"We propose a novel approach, called Progressive Parameterizations, to compute foldover-free parameterizations with low isometric distortion on disk topology meshes. Instead of using the input mesh as a reference to define the objective function, we introduce a progressive reference that contains bounded distortion to the parameterized mesh and is as close as possible to the input mesh. After optimizing the bounded distortion energy between the progressive reference and the parameterized mesh, the parameterized mesh easily approaches the progressive reference, thereby also coming close to the input. By iteratively generating the progressive reference and optimizing the bounded distortion energy to update the parameterized mesh, our algorithm achieves high-quality parameterizations with strong practical reliability and high efficiency. We have demonstrated that our algorithm succeeds on a massive test data set containing over 20712 complex disk topology meshes. Compared to the state-of-the-art methods, our method has achieved higher computational efficiency and practical reliability.",Progressive parameterizations,NA:NA:NA:NA,2018
Yue Peng:Bailin Deng:Juyong Zhang:Fanyu Geng:Wenjie Qin:Ligang Liu,"Many computer graphics problems require computing geometric shapes subject to certain constraints. This often results in non-linear and non-convex optimization problems with globally coupled variables, which pose great challenge for interactive applications. Local-global solvers developed in recent years can quickly compute an approximate solution to such problems, making them an attractive choice for applications that prioritize efficiency over accuracy. However, these solvers suffer from lower convergence rate, and may take a long time to compute an accurate result. In this paper, we propose a simple and effective technique to accelerate the convergence of such solvers. By treating each local-global step as a fixed-point iteration, we apply Anderson acceleration, a well-established technique for fixed-point solvers, to speed up the convergence of a local-global solver. To address the stability issue of classical Anderson acceleration, we propose a simple strategy to guarantee the decrease of target energy and ensure its global convergence. In addition, we analyze the connection between Anderson acceleration and quasi-Newton methods, and show that the canonical choice of its mixing parameter is suitable for accelerating local-global solvers. Moreover, our technique is effective beyond classical local-global solvers, and can be applied to iterative methods with a common structure. We evaluate the performance of our technique on a variety of geometry optimization and physics simulation problems. Our approach significantly reduces the number of iterations required to compute an accurate result, with only a slight increase of computational cost per iteration. Its simplicity and effectiveness makes it a promising tool for accelerating existing algorithms as well as designing efficient new algorithms.",Anderson acceleration for geometry optimization and physics simulation,NA:NA:NA:NA:NA:NA,2018
Gavin Barill:Neil G. Dickson:Ryan Schmidt:David I. W. Levin:Alec Jacobson,"Inside-outside determination is a basic building block for higher-level geometry processing operations. Generalized winding numbers provide a robust answer for triangle meshes, regardless of defects such as self-intersections, holes or degeneracies. In this paper, we further generalize the winding number to point clouds. Previous methods for evaluating the winding number are slow for completely disconnected surfaces, such as triangle soups or-in the extreme case- point clouds. We propose a tree-based algorithm to reduce the asymptotic complexity of generalized winding number computation, while closely approximating the exact value. Armed with a fast evaluation, we demonstrate the winding number in a variety of new applications: voxelization, signing distances, generating 3D printer paths, defect-tolerant mesh booleans and point set surfaces.",Fast winding numbers for soups and clouds,NA:NA:NA:NA:NA,2018
Yajie Yan:David Letscher:Tao Ju,"We present a novel algorithm for computing the medial axes of 3D shapes. We make the observation that the medial axis of a voxel shape can be simply yet faithfully approximated by the interior Voronoi diagram of the boundary vertices, which we call the voxel core. We further show that voxel cores can approximate the medial axes of any smooth shape with homotopy equivalence and geometric convergence. These insights motivate an algorithm that is simple, efficient, numerically stable, and equipped with theoretical guarantees. Compared with existing voxel-based methods, our method inherits their simplicity but is more scalable and can process significantly larger inputs. Compared with sampling-based methods that offer similar theoretical guarantees, our method produces visually comparable results but more robustly captures the topology of the input shape.","Voxel cores: efficient, robust, and provably good approximation of 3D medial axes",NA:NA:NA,2018
Yijing Li:Jernej Barbič,"Self-intersecting, or nearly self-intersecting, meshes are commonly found in 2D and 3D computer graphics practice. Self-intersections occur, for example, in the process of artist manual work, as a by-product of procedural methods for mesh generation, or due to modeling errors introduced by scanning equipment. If the space bounded by such inputs is meshed naively, the resulting mesh joins (""glues"") self-overlapping parts, precluding efficient further modeling and animation of the underlying geometry. Similarly, near self-intersections force the simulation algorithm to employ an unnecessarily detailed mesh to separate the nearly self-intersecting regions. Our work addresses both of these challenges, by giving an algorithm to generate an ""un-glued"" simulation mesh, of arbitrary user-chosen resolution, that properly accounts for self-intersections and near self-intersections. In order to achieve this result, we study the mathematical concept of immersion, and give a deterministic and constructive algorithm to determine if the input self-intersecting triangle mesh is the boundary of an immersion. For near self-intersections, we give a robust algorithm to properly duplicate mesh elements and correctly embed the underlying geometry into the mesh element copies. Both the self-intersections and near self-intersections are combined into one algorithm that permits successful meshing at arbitrary resolution. Applications of our work include volumetric shape editing, physically based simulation and animation, and volumetric weight and geodesic distance computation on self-intersecting inputs.",Immersion of self-intersecting solids and surfaces,NA:NA,2018
Roee Lazar:Nadav Dym:Yam Kushinsky:Zhiyang Huang:Tao Ju:Yaron Lipman,"Surface reconstruction is one of the central problems in computer graphics. Existing research on this problem has primarily focused on improving the geometric aspects of the reconstruction (e.g., smoothness, features, element quality, etc.), and little attention has been paid to ensure it also has desired topological properties (e.g., connectedness and genus). In this paper, we propose a novel and general optimization method for surface reconstruction under topological constraints. The input to our method is a prescribed genus for the reconstructed surface, a partition of the ambient volume into cells, and a set of possible surface candidates and their associated energy within each cell. Our method computes one candidate per cell so that their union is a connected surface with the prescribed genus that minimizes the total energy. We formulate the task as an integer program, and propose a novel solution that combines convex relaxations within a branch and bound framework. As our method is oblivious of the type of input cells, surface candidates, and energy, it can be applied to a variety of reconstruction scenarios, and we explore two of them in the paper: reconstruction from cross-section slices and iso-surfacing an intensity volume. In the first scenario, our method outperforms an existing topology-aware method particularly for complex inputs and higher genus constraints. In the second scenario, we demonstrate the benefit of topology control over classical topology-oblivious methods such as Marching Cubes.",Robust optimization for topological surface reconstruction,NA:NA:NA:NA:NA:NA,2018
